Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Troy Deeney,9.0,eng ENG,FW,27-203,90,0,0,0,0,3,0,0,0,1,1,0,1,2,0,0,,,Watford
Odion Ighalo,24.0,ng NGA,FW,26-216,90,0,0,0,0,1,0,0,0,1,2,0,0,1,1,0,,,Watford
José Manuel Jurado,7.0,es ESP,LM,29-203,90,0,0,0,0,6,2,1,0,1,0,0,1,1,1,0,,,Watford
Ben Watson,23.0,eng ENG,CM,30-193,90,0,0,0,0,1,0,0,0,1,1,0,7,2,5,0,,,Watford
Valon Behrami,11.0,ch SUI,RM,30-274,86,0,0,0,0,0,0,0,0,1,1,0,0,4,4,0,,,Watford
Obbi Oulare,10.0,be BEL,FW,20-010,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Watford
Étienne Capoue,29.0,fr FRA,CM,27-191,90,0,0,0,0,0,0,0,0,1,0,0,4,5,1,0,,,Watford
Nathan Aké,16.0,nl NED,LB,20-334,90,0,0,0,0,0,0,0,0,2,0,0,5,5,6,0,,,Watford
Miguel Britos,3.0,uy URU,CB,30-185,90,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,,,Watford
Craig Cathcart,15.0,nir NIR,CB,26-346,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,Watford
Allan Nyom,2.0,cm CMR,RB,27-253,73,0,0,0,0,0,0,1,0,2,0,0,3,2,1,0,,,Watford
Juan Carlos Paredes,14.0,ec ECU,"DF,MF",28-194,17,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,Watford
Heurelho Gomes,1.0,br BRA,GK,34-337,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Watford
13 Players,,,,,990,0,0,0,0,12,2,2,0,11,6,0,23,25,21,0,,,Watford
